"Label","original_firstorder_InterquartileRange_BMUS","original_firstorder_Kurtosis_BMUS","original_firstorder_Skewness_BMUS","original_firstorder_TotalEnergy_BMUS","original_glcm_ClusterProminence_BMUS","original_glcm_Imc1_BMUS","original_glcm_MCC_BMUS","original_glcm_MaximumProbability_BMUS","original_glszm_LargeAreaHighGrayLevelEmphasis_BMUS","original_glszm_LowGrayLevelZoneEmphasis_BMUS","original_glszm_SmallAreaEmphasis_BMUS","original_glszm_SmallAreaLowGrayLevelEmphasis_BMUS","original_glszm_ZoneEntropy_BMUS","original_gldm_DependenceEntropy_BMUS","original_gldm_LowGrayLevelEmphasis_BMUS","original_ngtdm_Busyness_BMUS","original_ngtdm_Strength_BMUS","wavelet.H_firstorder_Mean_BMUS","wavelet.H_firstorder_Median_BMUS","wavelet.H_glszm_GrayLevelVariance_BMUS","wavelet.H_glszm_HighGrayLevelZoneEmphasis_BMUS","wavelet.H_glszm_LargeAreaLowGrayLevelEmphasis_BMUS","wavelet.H_glszm_SizeZoneNonUniformity_BMUS","wavelet.H_gldm_SmallDependenceEmphasis_BMUS","wavelet.H_gldm_SmallDependenceLowGrayLevelEmphasis_BMUS","wavelet.H_ngtdm_Busyness_BMUS","wavelet.L_firstorder_Median_BMUS","wavelet.L_firstorder_Minimum_BMUS","wavelet.L_firstorder_Range_BMUS","wavelet.L_glcm_Correlation_BMUS","wavelet.L_glcm_Imc2_BMUS","wavelet.L_glcm_MaximumProbability_BMUS","wavelet.L_glcm_SumAverage_BMUS","wavelet.L_glszm_LargeAreaHighGrayLevelEmphasis_BMUS","wavelet.L_glszm_LargeAreaLowGrayLevelEmphasis_BMUS","wavelet.L_gldm_GrayLevelNonUniformity_BMUS","wavelet.L_gldm_SmallDependenceLowGrayLevelEmphasis_BMUS","wavelet.L_ngtdm_Busyness_BMUS","wavelet.L_ngtdm_Contrast_BMUS"
0,0.511154131076222,-0.163903933512685,-0.157141518135566,0.49163036171763,0.365813596263045,-0.447011376622869,0.603951502837802,-0.980103844816437,-0.303912893605633,-0.41439959470446,-0.895615796237191,-0.657230097023893,0.605693854820293,0.962521719834149,-0.365101465497129,0.23233100319449,-0.414709839680241,-0.629238055788673,-0.163490319486268,-0.1081098755669,-0.133849590673376,-0.0934918165303106,0.650365878199767,0.0805561754248177,0.168570725080584,0.72030684179033,0.324292428238925,-0.606146314181478,1.23324810886055,0.782457763120245,0.834268461898395,-0.911194841999986,1.04328897552323,0.250260914304054,-0.340535354101047,0.400360458954311,-0.84471708195399,0.136309240174897,-0.221437685729187
1,0.511154131076222,-1.07109419910967,-1.16166109974711,-0.377920847361863,-0.576900554653597,-0.886497910617244,0.365268365227715,-0.871124920932849,1.38989839272164,-0.726270934537969,-0.38889543048629,-0.473594113575434,0.882957685417891,-0.120675799016439,-0.865297726900537,-0.711386221773479,-0.295053170668572,-0.268605463713097,-0.690794384853227,-0.10815821937179,-0.134337557900457,-0.758147809327101,-0.302345717393277,1.35842113690075,1.06027120146793,-0.357420535550493,0.711381901067704,0.995762936164224,-0.579065229875924,0.543308057896186,0.554377538467936,-0.749452492946409,0.199209201822204,0.985393216301765,-0.226710067428665,-0.54951527139026,-0.557363107558518,-0.734729633066799,-0.388975989282382
0,1.63790135754663,-1.06590300764051,-2.25291821245802,4.45575980448243,0.638290113120844,-1.3532638838058,1.46064561583342,-1.34022170702517,1.17465489391275,-1.14000576416254,-1.8798608167713,-1.42463796719729,0.75820132266424,1.29372376909772,-0.382665326303539,2.84173897442975,-0.990445123101094,-0.648837009200449,-1.50736890252331,-0.10811020860323,-0.133818240257342,3.85453882659688,0.947968087215293,-2.33706429870575,-1.58935967659887,1.63097582292067,1.51607393687527,-0.624454649974538,0.538019225017055,1.32297773425496,1.10636474283065,-1.36627267321199,1.84125064120923,1.54221249615945,-0.0984187969494737,2.26112272317114,-0.76199901455496,2.09453527591964,1.34443104574638
1,0.511154131076222,0.587997462040863,0.710803469187357,-0.488097071443952,0.747050810297592,-0.399873754995279,0.706966125838867,-0.911892851831986,-0.973218868420736,0.344086249657868,0.264319735522438,0.166627341356695,0.0444873262535197,0.487383630105415,0.901489850425964,-0.468642224958909,0.711366850970158,0.59110016193285,0.415050585118679,-0.108121002450359,-0.134088771082149,-0.418189887330036,-0.275718250592092,0.722076446555778,0.619365918896059,-0.340635641949266,-0.744470773121677,-0.612281170956921,1.03961522154874,0.782891191692233,0.677647780017218,-0.924954895292119,0.00283568135782889,-0.47214263220903,-0.188499137336096,-0.503697747978581,-0.134466130414268,-0.774719698280123,-0.337253344606655
0,0.323362926664487,-0.205043663057376,-0.0750817421889639,1.29595147459077,0.295896219219928,-0.0108694335775264,0.367159822444514,-0.959347097493917,-0.494335642135008,-0.490438912688198,0.367466890250882,-0.47139680774808,0.0924769544489291,0.960459843445772,-0.30722807122137,1.71281673423288,-0.734749910330885,-0.495646707557692,1.2316251027887,-0.108112018517076,-0.133960228686973,1.28687173893631,0.159561587858445,-2.52079700929461,-1.69896017249477,0.936521578186418,0.166927969449114,-0.62247385407157,1.24022480239249,0.559096907696251,0.708759134972371,-0.805739067555776,0.918137312911683,-0.262596266057675,-0.35746257103557,1.5768943230813,-0.701246886835485,1.39851987957465,-0.30664905777926
1,0.229467324458619,-1.09197463261905,-1.56066923145493,0.243922118537674,-0.495718846876738,-1.24299188071726,0.589889658293255,-0.633633900897859,1.68803279627289,-0.556709750703221,-0.695107741036877,-0.462328271370759,1.35117316572453,0.135891304455852,-0.766587852754586,-0.268266107939272,-0.75076470904881,-0.598164102846661,-1.50736890252264,-0.108116277249606,-0.133684715167945,-0.812727181846299,-0.0204186944693862,1.3814933079187,1.06274670615691,-0.0778943707296343,2.30208298777058,3.2801970170583,-0.930937732339139,0.831709259497565,0.776619145294494,-0.500642028817155,0.677519020110782,2.0620474688675,-0.24033071102495,-0.381140311719006,-0.784069286039476,-0.440524416764719,0.213827030293087
1,-0.333906288776586,1.43334090240476,1.55108295703108,-0.540488874976246,0.230339792882942,0.868443385975137,0.0891003743348213,0.319826120777617,-1.11118064770735,0.239818072845648,1.03200740839651,0.141893614171879,-0.538127356778393,0.329367238707643,0.0641804562545673,-0.596780859188481,0.818366896193156,-0.0417302204442073,1.46965871585313,-0.108110190225422,-0.13389880225884,0.113065372521597,-0.569770871852836,-0.285530357926625,-0.0789732107586298,-0.543860413706734,-0.466969832984245,-0.602088487842273,0.61896437758089,0.044664548057867,0.0475670072246172,0.0553397043595649,0.321377040870039,-0.599087884273623,-0.361115418807389,-0.543827793428298,-0.61326534919617,-0.798679265603737,-0.472088365689328
1,-0.240010686570718,-0.709462914809226,-0.573888327649269,-0.640858502053683,-0.600938219664639,0.35037424451842,-0.618700124057162,-0.467011426969464,-0.531857655648795,-0.356481616854916,-0.588375890011214,-0.276174742099457,-0.597805996592207,-0.101896756106661,-0.562627413176859,-0.847586375752241,-0.0374202210214431,0.362125006867162,0.653084198183776,-0.108134177456735,-0.134198383741786,-0.25204237556769,-0.742147232820718,0.326358755218835,0.334957275983685,-0.736487953003888,0.0912240303639573,0.517985931327046,-0.952768854733981,-0.283747120559642,0.0402148144571621,-0.0853772782427042,-0.331695560403919,-0.600440020452314,-0.259629415666012,-0.831576456705308,-0.13794181646979,-0.829702443905744,0.936363368539189
0,-0.615593095394189,-0.529946319470413,-0.291254105237339,-0.67603089917573,-0.677362586099664,0.892083333206255,-1.27987535189118,0.60771136681078,-0.932761822851338,0.341040815850493,-0.306157698436258,0.0922596342919962,-1.16976941863872,-0.386773217267356,-0.0226167623548133,-0.589367217902385,-0.450094281789721,-0.456528432838221,0.12578013281615,-0.108111676144031,-0.133951872816865,-0.0565112426649809,-0.765994634920658,0.0331601269693885,0.164038930607357,-0.743769164644315,-0.452023445054469,-0.0656794964625482,-1.27099363180592,-1.09250000004219,-0.639642235036996,0.435594294313779,-0.89167637670357,-1.09817293060531,-0.20449791945398,-0.812804087535965,0.564244585590175,-0.516996758880358,1.47426901336448
1,0.0416761200468841,0.0101772058547001,0.434836228974313,-0.28927084864863,-0.409352340094532,-1.44836231017128,0.551059864982892,-0.317221750084244,0.421474714031384,0.978768309139478,-0.238025238790927,1.1756487556225,1.4381676779341,-0.602064729590273,1.2402181172269,0.176276243249516,0.0874942978727667,-0.447527565539937,-0.690794384853582,-0.108109932150286,-0.13387797072184,-0.670116905768515,0.873699887071738,1.09397127629484,0.891397587792238,0.705026795772343,-1.11713770792949,-0.458943842528089,0.613135874301663,0.811970685180503,0.531426019625397,-0.108260335354041,-1.45550254249315,-0.159012463160759,3.00188617575239,0.604569767965999,2.25221471998958,0.707330901259161,-1.29172478816291
1,-1.08507110642353,-0.532096076967544,-0.409696664151275,-0.672820413610209,-0.804631122936071,1.86568372417528,-2.8546766867552,0.877731974373562,-0.420304736071402,-0.187288188625067,0.868028027668451,0.618971561126165,-1.46402144859388,-1.36493276275559,-0.544463030853398,-0.661926663187616,-0.475531545718356,0.71718081442466,-0.163490319486211,-0.10884077062933,-0.135719248035198,-0.358350324985361,-0.747751941041301,0.472843810896116,0.445538623426692,-0.736182453540241,-0.235728205599888,1.82549023836598,-1.91440437188833,-2.53150079134383,-2.3369894409463,1.85863823147919,-0.71207242285728,-0.610636987115559,-0.212766809654271,-0.746602168111205,-0.158639588560442,-0.683323197972172,-0.463108017786913
0,0.698945335487957,0.55335600092313,0.295052443633363,0.698525877821716,1.54556854134715,-0.983460124145689,1.2629599298063,-1.06730722826868,0.0855642968674702,-0.308038817068526,-0.882122104163798,-0.534297285494394,1.18763778202074,0.958120245754035,-0.0748674622155001,0.44514267657793,-0.4402739714935,-0.678047034885527,-1.26933528945839,-0.108109868516737,-0.133866565528157,-0.159466353017715,1.19430643378871,0.415993202836515,0.399615063491733,1.04581464467247,0.124074332532951,-0.628065394604636,1.24564656078005,1.0974787332122,0.978323276179811,-0.987327797682036,0.85776422310587,0.567064961734355,-0.298794056965437,0.622763506549057,-0.573128158446976,0.175924494060779,-0.279523999499994
0,2.20127497078184,-0.864443227815898,0.216825032129765,-0.513891210592766,0.657466418265544,-2.26476210604267,1.44182721326671,1.27653095032135,0.874750433274486,0.0843652883641848,-0.708850416352678,-0.549487005362704,0.882889029203314,-0.547594588059545,2.09811889860754,-0.762769826457432,1.4197432673378,-1.24207348973414,-1.50736890252331,-0.108111101865083,-0.133935841678378,-0.610787409224437,-0.262529165603272,0.956624704664519,0.791267973213574,-0.351003320838659,-1.80620893004486,-0.614805283102266,0.0810175302608376,1.49201560083389,0.801427281312837,1.44567251760266,-0.348559144300318,1.07912578744496,0.701653516502836,-0.373698041377311,0.550747556046309,-0.787872319540275,0.426800677014067
1,-1.17896670862939,-0.416436769614301,0.277408921272837,-0.703172685770894,-0.767651134004424,1.04287195684072,-1.63039458816002,0.239068937847149,-1.06517319715945,2.05299522938586,0.841214296705098,1.98455807267046,-1.42457484256333,-0.983143349488358,1.58551659729801,-0.244751567129045,-0.320738860028162,0.976851740568303,0.653084198183354,-0.108377676341308,-0.134985077574647,-0.450060327417005,-0.701156301916023,0.534676501933528,0.489793938906131,-0.703364680627678,-1.34837933531385,0.225658018456509,-1.73580101747079,-1.85920078011577,-1.72171761932088,1.67724369716632,-1.76827698145615,-1.1791016405787,0.196189958139269,-0.694484963167083,2.70041745565518,0.268997373308088,0.710121748999938
1,-0.991175504217659,0.924480836722441,1.19472104154131,-0.514699083969421,-0.590657219095068,0.010102617705902,0.14494483595243,1.64636137145978,0.41292514856534,0.346956430069872,-0.185306231433059,0.65239319009846,0.495555807386961,-1.12828830383958,-0.221062906217288,-0.368358468429036,-0.206395728144567,0.254125372257245,-0.690794384853446,-0.108135155737341,-0.133512981573721,-0.618250227758652,-0.23532953464553,1.08675340072978,0.877708600881254,-0.280721683520171,-0.491140484988185,0.650937893526585,-0.74067737136314,-0.280650611951573,-0.596456829062778,1.37292079661823,-0.879655565534501,-0.139641709393084,0.00583451802658538,-0.174388314027296,0.143856456720548,0.0111740684432056,-0.859774882454574
1,-0.333906288776586,0.267307734560506,0.898971305012153,-0.447219173560574,-0.261370805981396,0.0170931075515816,0.169187551962233,0.27249740526417,-0.86419278138178,0.831514320403405,-0.741640968566914,-0.00900310238127936,0.14269687624561,-0.0114201053452747,0.661935049739454,0.410979029276377,-0.529352816822926,-0.0448763101889541,-0.163490319486112,-0.108240621940105,-0.13464587093683,-0.215029889205578,-0.188288001122499,0.142525265963669,0.220421550388818,-0.166017217095525,-0.829419740281307,-0.585760947952182,-0.269881885981041,0.239350843508702,0.175922595740581,0.208099257828174,-0.0418232293639253,-0.168886860779127,-0.25913922611477,-0.109007079941313,-0.491786165634261,-0.115354413936238,-0.36788811729412
1,-0.803384299805924,0.0463389828433858,-0.0769279364352874,-0.488037979481507,-0.620420757240457,0.388050889368251,-0.733901314371537,1.13330077208298,0.927429831344949,-1.04487737737761,0.585773996218029,-0.693428181032509,-0.184988226144407,-0.60919050269764,-1.02257808775683,-0.791880779249661,-0.164489892129643,0.986213723837683,-0.163490319485742,-0.108357437682245,-0.134941696393602,-0.738478499328708,-0.485779994278659,1.3663510357831,1.07084916853706,-0.531432628899722,0.69908288230215,1.35231437611038,-0.606230558642627,-0.575871375862253,-0.356564689748772,0.576264021265867,0.255690846956131,0.434484644894722,-0.298531827360878,-0.585874996997814,-0.722032867521369,-0.814053409454416,-0.84994557645393
1,-0.521697493188321,-0.473408568743129,-0.800439365113488,-0.631428391418012,-0.606545393789665,1.31683805368842,-1.29484550262366,0.598361582758514,-0.595634537354838,-0.714771999197622,0.580642286273533,-0.328553599823937,-1.43903585564471,-0.0230040025088488,-0.826424946414721,-0.848984028228379,-0.21352578538566,1.08791577462929,-0.690794384853118,-0.108154451142708,-0.133399583829165,-0.211586352975196,-0.755906822497663,0.366398554658996,0.368087861568867,-0.736312785668199,0.477299975755846,0.500667993485474,-0.90951335483598,-1.00469311951734,-0.399029142785267,0.0571397268577117,0.031122503292434,-0.801610173347227,-0.361764303449004,-0.835290217740283,-0.373843948484484,-0.933868685152692,0.444271091581457
0,0.417258528870354,-1.07742138023147,-0.686548666204935,-0.673207044693419,-0.594629859275062,-0.856989612914519,0.295303541969021,-0.969208328207968,-0.246142746792288,0.781784397273745,-0.11821109628399,0.684538868284967,0.142942776107802,-0.215895438511568,0.820733710046665,-0.64177423777053,-0.225463785434094,0.484517008926602,-0.163490319486435,-0.108193775093266,-0.133228754144993,-0.720817029299194,-0.674917011342722,1.32983808720407,1.07821294410894,-0.6954363998628,-0.697977003604712,-0.176265296529819,-1.25169053077678,0.518433150909003,0.47733217802809,-0.307387074847887,-1.12887903969312,-0.470852904058022,0.471626467307254,-0.835026715512637,1.53993119099557,-0.629239767352523,1.58961050510529
0,0.605049733282089,-0.215464739950862,0.602419204715463,-0.644584976639407,0.183216567015077,-0.624442756106311,0.710254628335251,0.063656098012794,-0.802369636545702,0.842001542354684,0.826268934816915,0.670901364055199,0.0292082008052837,0.0739855592989532,1.59619499702895,-0.603119884923796,0.835326706677463,1.05032632198883,0.125780132816187,-0.108347504841726,-0.134919756670913,-0.267171947505526,-0.650447273111938,0.262205549870295,0.3077973886716,-0.648806850960477,-1.29956911777819,-0.617329395247611,-0.331189237046389,0.83022978314322,0.570799236608284,-0.208498020087624,-0.335646480853473,-0.339974497512655,-0.036686156796946,-0.755152261104781,0.134953881014792,-0.906954335491362,0.69775754331024
1,-0.615593095394189,0.299380178164837,0.815471247825711,-0.620373461381286,-0.338701318074081,0.917801082700323,-0.325547118776218,0.564097814543556,-1.12170534101615,0.569885752426342,0.840207052326117,0.713668497191293,-0.932842389568939,0.114892421166278,0.310945772351973,-0.509070652016934,0.0465604232407991,3.05769286933637,2.28623323352269,-0.108316537503909,-0.132869885249254,0.0279000490731598,-0.674326327392197,-0.338562105635109,-0.131506189464568,-0.655351299351372,-0.686105370366326,-0.236334762732956,-0.461928822961712,-0.273669951473143,-0.149402208426406,-0.0559114911744418,-1.00786706233856,-1.20426881647616,-0.112584305170002,-0.664787970168396,1.149873054936,-0.258979464402633,1.08850868357618
0,-0.521697493188321,-0.596864698584381,-0.541499673238237,-0.492208948228166,-0.61825500812126,-0.506180557520814,-0.172420245836765,-0.00922547391728519,0.264989839274488,0.121629417236592,-0.266267329214665,0.267702903522881,0.481292425982707,-0.3922039849687,-0.158240705641861,-0.195183540235631,-0.613351435144602,-0.00915304586836417,-0.163490319486415,-0.108197772902217,-0.134504207329406,-0.795599884111699,-0.208047693537057,1.47107568894624,1.14243024348599,-0.292128258162651,-0.245848768728997,-0.12990302353816,-0.66787261017734,0.110973476055822,0.221430015016476,0.367372817565806,-0.700363737006361,-0.0125490525070678,0.0423451005209866,-0.386454061930212,0.313272284152859,-0.182616119863047,-0.441926720314937
1,-1.27286231083526,2.01642711641721,2.24632990027611,-0.714139897389061,-0.465305544152621,-1.04685885022607,0.906789006262245,0.959384283097808,-0.42104440200971,2.30679543390364,-0.831124395160093,1.08984073943687,0.365182613671332,-1.52188592931817,2.2624492752523,-0.812425636353766,2.10135743571009,0.204184799499972,-0.69079438485353,-0.108115123789401,-0.134016972101557,-0.758287500698963,-0.719450185344715,0.811033574068098,0.682134014145309,-0.719927793992079,-1.61717986128592,-0.597487345260691,-0.582015503726689,0.466474502729558,-0.552439787548324,1.81793325438317,-0.891416954598933,1.22390989751901,0.462219312433535,-0.746808688147259,-0.0686361518894725,-1.11308965821349,-1.48329040072538
1,0.511154131076222,-0.432088973785863,-0.41412152340341,1.30414384170214,-0.149591035077182,-1.66378698848015,0.880587829988119,-0.96146225747964,0.983475294346464,0.0378121986521925,-2.66614886514174,-1.13126542731834,1.76786871844659,0.11055987178805,0.265935243371339,1.922129864848,-0.752890412514457,-0.610689960696353,-0.690794384853613,-0.108128170658501,-0.13356460859809,1.22068560581868,1.40641497979483,-1.38008793820132,-0.847211811270283,1.85526956546057,-0.183650304609559,-0.600554773648412,0.562409383964371,1.0425854844568,0.87952467538962,-0.705720061084033,0.415833931877007,1.82372822303549,-0.0411901240229073,2.5708756364981,-0.693310537525584,1.79115111593997,-0.969294152226099
1,0.792840937693824,0.150087937645452,0.111892289991314,-0.352618550076197,1.16584147410637,0.118712359514795,0.622670331422425,-0.971464741667893,-0.465444339259217,-1.03949957058612,0.31924834854932,-1.05585393840171,-0.246505168599578,1.49258635270177,-0.915055215902802,-0.919296374054079,1.14131988314701,0.109572008249004,1.46965871585328,-0.108162178737584,-0.133361363049318,0.0840444096434331,-0.610987100921107,-0.220159834023588,-0.0461164701296174,-0.580743937123431,1.09722338969571,-0.254196016816908,1.16505161627898,0.65337182591535,0.798891391905923,-1.19784012571093,0.788870707214911,-0.716462738506479,-0.385245092559117,-0.745102630392,-0.440370012957853,-0.923767195592974,1.23556142776087
